,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
282,advcl,root,conj->advcl,563,12.23913043478261,4600,1.130829611019197
243,nsubj,root,obj->nsubj,544,3.7006802721088436,14700,3.6137381047787382
30,obl,root,obj->obl,431,2.256898989370058,19097,4.69466371339861
75,obj,root,nsubj->obj,424,4.819277108433735,8798,2.1628345473362818
163,conj,root,advcl->conj,381,5.291666666666667,7200,1.769994173769178
205,parataxis,root,conj->parataxis,333,9.549756237453398,3487,0.8572180116573782
74,obj,root,obl->obj,295,3.353034780631962,8798,2.1628345473362818
161,conj,root,ccomp->conj,289,4.013888888888889,7200,1.769994173769178
635,acl,obl,amod->acl,244,13.600891861761427,1794,0.44102354829748686
28,obl,root,nsubj->obl,222,1.1624862543855057,19097,4.69466371339861
277,acl,obj,amod->acl,206,14.071038251366119,1464,0.3598988153330662
342,acl,nmod,amod->acl,188,13.544668587896252,1388,0.341215543498836
285,advcl,root,xcomp->advcl,166,3.6086956521739126,4600,1.130829611019197
416,acl,nsubj,amod->acl,164,11.944646758922069,1373,0.33752805563681687
231,obj,conj,nsubj->obj,160,5.204944697462589,3074,0.7556891791897852
162,conj,root,parataxis->conj,150,2.083333333333333,7200,1.769994173769178
286,advcl,root,ccomp->advcl,145,3.152173913043478,4600,1.130829611019197
244,nsubj,root,obl->nsubj,142,0.9659863945578231,14700,3.6137381047787382
399,obl,conj,obj->obl,136,3.0242383811429843,4497,1.1055088610333326
196,nsubj,conj,obj->nsubj,133,4.8170952553422675,2761,0.6787435991356529
132,xcomp,root,obl->xcomp,127,4.650311241303552,2731,0.6713686234116145
305,advmod,root,compound:prt->advmod,124,0.9521615603163635,13023,3.2014769618050005
208,parataxis,root,advcl->parataxis,120,3.441353599082306,3487,0.8572180116573782
27,obl,root,nmod->obl,113,0.591715976331361,19097,4.69466371339861
29,obl,root,xcomp->obl,111,0.5812431271927528,19097,4.69466371339861
687,obl,advcl,obj->obl,108,3.3281972265023114,3245,0.7977265408168032
207,parataxis,root,ccomp->parataxis,106,3.0398623458560365,3487,0.8572180116573782
185,ccomp,root,advcl->ccomp,106,5.905292479108635,1795,0.4412693808216215
183,ccomp,root,conj->ccomp,105,5.8495821727019495,1795,0.4412693808216215
168,conj,root,acl:relcl->conj,100,1.3888888888888888,7200,1.769994173769178
898,compound:prt,root,advmod->compound:prt,95,5.367231638418079,1770,0.4351235677182563
433,orphan,conj,advmod->orphan,91,19.11764705882353,476,0.11701628148807343
346,nsubj,advcl,obj->nsubj,89,4.154995331465919,2142,0.5265732666963304
478,acl,conj,amod->acl,84,17.21311475409836,488,0.11996627177768875
748,obj,acl:relcl,nsubj->obj,84,4.938271604938271,1701,0.41816112355296836
776,obj,advcl,nsubj->obj,83,3.8461538461538463,2158,0.5305065870824842
122,nsubj,acl:relcl,obj->nsubj,72,2.8526148969889067,2524,0.6204812909157508
287,advcl,root,parataxis->advcl,71,1.5434782608695652,4600,1.130829611019197
683,amod,obl,acl->amod,70,1.2360939431396787,5663,1.3921495841742855
232,obj,conj,obl->obj,67,2.179570592062459,3074,0.7556891791897852
50,nsubj,ccomp,obj->nsubj,66,5.132192846034215,1286,0.31614062603710597
262,advcl,conj,conj->advcl,65,7.214206437291898,901,0.22149510424528188
819,nmod,root,obl->nmod,62,2.6439232409381663,2345,0.5764772690956559
