,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
527,obl,root,nmod->obl,1988,10.410557184750733,19096,4.69556065918826
521,obl,root,root->obl,1470,7.697947214076247,19096,4.69556065918826
526,obl,root,obj->obl,1171,6.132174277335568,19096,4.69556065918826
48,nsubj,root,root->nsubj,1078,7.335329341317365,14696,3.613634240020458
45,nsubj,root,nmod->nsubj,1067,7.260479041916168,14696,3.613634240020458
919,nsubj:cop,root,root->nsubj:cop,1045,18.65738261024817,5601,1.3772431531270133
533,obl,root,nsubj->obl,977,5.116254713028907,19096,4.69556065918826
153,obj,root,nmod->obj,945,10.743519781718962,8796,2.162869268863633
55,nsubj,root,obj->nsubj,921,6.26701143168209,14696,3.613634240020458
53,nsubj,root,obl->nsubj,834,5.675013609145346,14696,3.613634240020458
723,amod,obl,nmod->amod,728,12.855377008652658,5663,1.3924884799425596
1550,nmod,obl,obl->nmod,727,7.461767422765061,9743,2.3957293413527028
154,obj,root,obl->obj,719,8.174170077307867,8796,2.162869268863633
177,aux,root,cop->aux,715,10.807134220072552,6616,1.6268239066395858
1876,advmod,root,root->advmod,678,5.209373799462159,13015,3.2002891694247597
150,obj,root,root->obj,668,7.594361073215097,8796,2.162869268863633
151,obj,root,nsubj->obj,606,6.88949522510232,8796,2.162869268863633
524,obl,root,amod->obl,566,2.963971512358609,19096,4.69556065918826
2013,conj,root,advcl->conj,560,7.781019869390024,7197,1.7696873724433342
2433,obl,acl,nmod->obl,553,15.507571508693212,3566,0.8768521842619049
354,nmod,conj,conj->nmod,541,19.238975817923187,2812,0.6914493387954225
1423,advcl,root,conj->advcl,528,11.485751577115511,4597,1.13036721566236
1422,advcl,root,root->advcl,519,11.289971720687404,4597,1.13036721566236
920,nsubj:cop,root,nsubj->nsubj:cop,516,9.212640599892877,5601,1.3772431531270133
747,amod,nmod,nmod->amod,508,11.955754295128266,4249,1.044796671600907
1542,nmod,obl,amod->nmod,500,5.131889561736632,9743,2.3957293413527028
581,amod,obj,nmod->amod,484,13.202400436442991,3666,0.9014414210611731
1633,obl,conj,nmod->obl,452,10.055617352614016,4495,1.1052861941271066
1634,obl,conj,conj->obl,442,9.833147942157954,4495,1.1052861941271066
987,parataxis,root,conj->parataxis,424,12.162937464142283,3486,0.8571807948224904
2099,nmod,obj,obl->nmod,413,6.793880572462577,6079,1.4947797050275153
47,nsubj,root,amod->nsubj,411,2.796679368535656,14696,3.613634240020458
496,conj,nmod,nmod->conj,407,19.107981220657276,2130,0.5237507438244132
46,nsubj,root,nsubj:cop->nsubj,404,2.749047359825803,14696,3.613634240020458
528,obl,root,nsubj:cop->obl,404,2.1156263091746963,19096,4.69556065918826
1270,nmod,nsubj,obl->nmod,391,6.725146198830409,5814,1.4296182275094544
2098,nmod,obj,obj->nmod,388,6.3826287218292475,6079,1.4947797050275153
678,amod,conj,conj->amod,385,25.163398692810457,1530,0.37621532302880384
310,obl,advcl,nmod->obl,380,11.721159777914867,3242,0.7971830570322759
1636,obl,conj,obj->obl,376,8.364849833147941,4495,1.1052861941271066
2935,amod,nsubj,nmod->amod,375,12.139851084493364,3089,0.7595615247293954
472,nmod,nmod,amod->nmod,353,4.980951037110202,7087,1.742639211964139
2104,nmod,obj,amod->nmod,352,5.790426056917256,6079,1.4947797050275153
2175,cop,root,aux->cop,332,5.268168835290385,6302,1.5496137030898836
1272,nmod,nsubj,nsubj->nmod,317,5.452356381148951,5814,1.4296182275094544
2017,conj,root,nmod->conj,308,4.279560928164513,7197,1.7696873724433342
925,nsubj:cop,root,nmod->nsubj:cop,305,5.445456168541332,5601,1.3772431531270133
