,arcA,arcB,e1,error_support_count,error_support,correct_arc_support_count,correct_arc_support
198,nsubj,root,obj->nsubj,302,2.054421768707483,14700,3.6135959704717586
64,obj,root,nsubj->obj,259,2.9438508751989088,8798,2.1627494794701043
14,obl,root,obj->obl,221,1.1572498298162015,19097,4.694479064496543
9,obl,root,nmod->obl,200,1.0472849138608158,19097,4.694479064496543
250,xcomp,root,obl->xcomp,179,6.554375686561699,2731,0.6713422173713178
12,obl,root,xcomp->obl,142,0.7435722888411792,19097,4.694479064496543
661,compound:prt,root,advmod->compound:prt,139,7.853107344632769,1770,0.43510645358741584
130,parataxis,root,conj->parataxis,137,3.9288786922856325,3487,0.8571842958527226
66,obj,root,obl->obj,129,1.466242327801773,8798,2.1627494794701043
514,advmod,root,compound:prt->advmod,123,0.9444828380557475,13023,3.2013510424118174
105,advcl,root,conj->advcl,120,2.608695652173913,4600,1.130785133617013
15,obl,root,nsubj->obl,118,0.6178980991778813,19097,4.694479064496543
37,nsubj,conj,obj->nsubj,109,3.9478449837015575,2761,0.6787169030253418
276,obj,conj,nsubj->obj,106,3.4482758620689653,3074,0.7556594566823256
103,advcl,root,ccomp->advcl,98,2.130434782608696,4600,1.130785133617013
184,ccomp,root,advcl->ccomp,94,5.236768802228412,1795,0.44125202496576915
339,orphan,conj,advmod->orphan,78,16.386554621848738,476,0.11701167904384742
106,advcl,root,xcomp->advcl,77,1.6739130434782608,4600,1.130785133617013
120,nmod,root,obl->nmod,73,3.113006396588486,2345,0.5764545952895425
598,csubj,root,xcomp->csubj,72,10.38961038961039,693,0.17035523860795435
570,amod,nmod,nmod->amod,67,1.5760997412373559,4251,1.0449929571752004
77,conj,root,parataxis->conj,63,0.8750000000000001,7200,1.7699245569657593
79,conj,root,advcl->conj,63,0.8750000000000001,7200,1.7699245569657593
213,amod,root,acl->amod,63,4.205607476635514,1498,0.36824263699093157
599,csubj,root,ccomp->csubj,62,8.946608946608947,693,0.17035523860795435
416,advmod,conj,compound:prt->advmod,60,1.2660898923823591,4739,1.1649545104806573
